飛上,917
飛煙,918
飛揚,919
菲菲,920
霏霏,921
斐,922
斐然,923
分,924
分符,925
分付,926
分毫,927
分明,928
分手,929
紛,930
紛紛,931
汾陽,932
焚香,933
粉,934
封,935
封侯,936
封君,937
封書,938
風,939
風悲,940
風吹,941
風動,942
風光,943
風緊,944
風景,945
風來,946
風流,947
風露,948
風起,949
風前,950
風沙,951
風頭,952
風煙,953
風雨,954
峰,955
峰前,956
峰頭,957
峰下,958
烽,959
烽火,960
楓,961
楓林,962
楓橋,963
楓葉,964
蜂聲,965
豐碑,966
灃,967
逢,968
逢花,969
逢君,970
馮,971
諷,972
奉,973
奉恩,974
奉天,975
鳳,976
鳳城,977
鳳皇,978
鳳凰,979
鳳樓,980
夫,981
夫人,982
夫婿,983
跗,984
敷,985
伏,986
伏波,987
扶,988
芙蕖,989
芙蓉,990
拂,991
拂塵,992
拂地,993
拂面,994
拂拭,995
拂雲,996
服,997
浮萍,998
浮丘,999
浮生,1000
浮雲,1001
涪州,1002
紼,1003
福,1004
襆被,1005
鵩鳥,1006
甫,1007
府,1008
拊,1009
輔,1010
付,1011
附書,1012
負,1013
赴,1014
副,1015
副使,1016
婦,1017
復,1018
復成,1019
復道,1020
復驚,1021
復連,1022
復有,1023
賦,1024
賦詩,1025
縛,1026
覆,1027
覆地,1028
蓋,1029
甘,1030
甘露,1031
甘羅,1032
甘泉,1033
甘棠,1034
甘州,1035
竿,1036
敢言,1037
感,1038
感激,1039
缸,1040
剛,1041
皋,1042
高,1043
高低,1044
高飛,1045
高髻,1046
高樓,1047
高丘,1048
高僧,1049
高山,1050
高樹,1051
高臺,1052
高望,1053
高位,1054
高臥,1055
高興,1056
戈船,1057
歌,1058
歌吹,1059
歌扇,1060
歌聲,1061
歌舞,1062
閤,1063
格,1064
葛洪,1065
隔,1066
隔窗,1067
隔江,1068
隔年,1069
閣,1070
各,1071
各自,1072
箇,1073
給事,1074
根,1075
更,1076
更長,1077
更多,1078
更逢,1079
更明,1080
更深,1081
更送,1082
更添,1083
更聞,1084
更無,1085
更衣,1086
更有,1087
更遠,1088
庚子,1089
耕,1090
耿,1091
工,1092
工夫,1093
公,1094
公道,1095
公然,1096
公主,1097
功,1098
功成,1099
功高,1100
功名,1101
功業,1102
宮,1103
宮殿,1104
宮花,1105
宮漏,1106
宮門,1107
宮女,1108
